two_theta,intensity,raw_intensity
27.26,97.60954720954844,117.0
27.3,94.95907335907451,89.0
27.34,94.38476658476768,116.0
27.38,91.95900315900421,96.0
27.42,91.29673569673669,92.0
27.46,90.7532467532477,94.0
27.5,89.17858897858991,88.0
27.54,87.87743067743159,92.0
27.58,85.60877500877594,73.0
27.62,84.03629343629434,84.0
27.66,82.97732537732624,78.0
27.7,81.07834327834412,71.0
27.74,80.83102843102924,84.0
27.78,78.71379431379509,68.0
27.82,76.98659178659256,81.0
27.86,76.01270621270696,96.0
27.9,74.37571077571148,85.0
27.94,73.53401193401265,70.0
27.98,73.20245700245772,65.0
28.02,72.15142155142227,70.0
28.06,71.73050193050261,87.0
28.1,70.84057564057633,68.0
28.14,70.0510354510361,60.0
28.18,69.28845208845273,71.0
28.22,68.47799227799291,58.0
28.26,67.81354861354924,72.0
28.3,67.05777465777531,66.0
28.34,66.34194454194517,80.0
28.38,65.15640575640637,60.0
28.42,63.798736398737,54.0
28.46,63.217760617761215,74.0
28.5,62.02962442962502,60.0
28.54,60.66774306774363,54.0
28.58,60.622955422955975,81.0
28.62,60.75029835029893,52.0
28.66,60.17627237627294,58.0
28.7,59.36061776061831,48.0
28.74,58.47560547560602,63.0
28.78,58.66753246753301,60.0
28.82,57.963215163215686,56.0
28.86,57.03987363987418,60.0
28.9,56.7804843804849,58.0
28.94,55.75830115830169,62.0
28.98,55.34910494910546,45.0
29.02,55.04984204984256,53.0
29.06,54.6174798174803,59.0
29.1,53.66851526851574,56.0
29.14,52.99354159354206,51.0
29.18,53.28739908739956,48.0
29.22,53.0381186381191,66.0
29.26,52.440575640576114,57.0
29.3,53.0290628290633,47.0
29.34,52.38090558090605,49.0
29.38,52.236855036855495,48.0
29.42,51.55556335556383,54.0
29.46,51.23783783783829,49.0
29.5,51.37550017550062,54.0
